time,open,high,low,close,Volume,Volume MA
2020-08-25 08:00:00,1.17985,1.18072,1.17964,1.18065,4976,4745.75
2020-08-25 09:00:00,1.18063,1.18084,1.17996,1.18049,4216,4749.2
2020-08-25 10:00:00,1.18048,1.1808,1.18018,1.18059,2896,4592.85
2020-08-25 11:00:00,1.1806,1.18148,1.1806,1.18105,3116,4430.9
2020-08-25 12:00:00,1.18104,1.18115,1.18054,1.18098,3295,4309.8
2020-08-25 13:00:00,1.18098,1.18153,1.17988,1.17999,5331,4332.6
2020-08-25 14:00:00,1.18001,1.18296,1.17981,1.18268,7620,4443.9
2020-08-25 15:00:00,1.18265,1.18349,1.18109,1.18236,7946,4517.3
2020-08-25 16:00:00,1.18238,1.18426,1.1821,1.18282,7127,4446.15
2020-08-25 17:00:00,1.18286,1.18383,1.18244,1.18259,6336,4258.2
2020-08-25 18:00:00,1.1826,1.18311,1.18101,1.18133,5819,4165.9
2020-08-25 19:00:00,1.18132,1.18214,1.18038,1.18165,7447,4274.3
2020-08-25 20:00:00,1.18166,1.18435,1.18151,1.18306,10529,4586.55
2020-08-25 21:00:00,1.18305,1.18371,1.18119,1.18229,11899,5006.85
2020-08-25 22:00:00,1.18232,1.18309,1.18096,1.18176,8983,5288.95
2020-08-25 23:00:00,1.18177,1.18199,1.18052,1.18119,5929,5520.5
2020-08-26 00:00:00,1.1812,1.1821,1.18112,1.18208,4107,5681.95
2020-08-26 01:00:00,1.18209,1.18349,1.18186,1.18343,4269,5837.85
2020-08-26 02:00:00,1.18341,1.18374,1.18307,1.18307,3714,5969.0
2020-08-26 03:00:00,1.18307,1.18357,1.18307,1.18337,1232,5839.35
2020-08-26 04:00:00,1.18338,1.18344,1.18321,1.18335,320,5606.55
2020-08-26 05:00:00,1.18334,1.18369,1.18324,1.18333,811,5436.3
2020-08-26 06:00:00,1.18334,1.18387,1.18315,1.18341,1221,5352.55
2020-08-26 07:00:00,1.18341,1.18391,1.18276,1.18287,3637,5378.6
2020-08-26 08:00:00,1.18287,1.18349,1.18276,1.18325,3558,5391.75
2020-08-26 09:00:00,1.18325,1.18326,1.18177,1.18196,2918,5271.1
2020-08-26 10:00:00,1.18196,1.18209,1.18167,1.18186,2113,4995.75
2020-08-26 11:00:00,1.18186,1.18211,1.18101,1.1812,2241,4710.5
2020-08-26 12:00:00,1.18121,1.1814,1.1807,1.18128,3341,4521.2
2020-08-26 13:00:00,1.18127,1.18197,1.18103,1.1812,4271,4417.95
2020-08-26 14:00:00,1.18118,1.18252,1.18007,1.18077,7830,4518.5
2020-08-26 15:00:00,1.18077,1.18234,1.18042,1.18143,7617,4527.0
2020-08-26 16:00:00,1.18142,1.18204,1.1804,1.18166,6788,4339.95
2020-08-26 17:00:00,1.18168,1.18257,1.18095,1.18132,5749,4032.45
2020-08-26 18:00:00,1.18133,1.1818,1.17953,1.17958,6020,3884.3
2020-08-26 19:00:00,1.17965,1.17978,1.17723,1.17886,9107,4043.2
2020-08-26 20:00:00,1.17885,1.1819,1.17812,1.18152,10115,4343.6
2020-08-26 21:00:00,1.18153,1.18277,1.18089,1.18177,9274,4593.85
2020-08-26 22:00:00,1.18177,1.18271,1.18106,1.18127,7118,4764.05
2020-08-26 23:00:00,1.18129,1.18356,1.18122,1.18325,5629,4983.9
2020-08-27 00:00:00,1.18324,1.18392,1.18231,1.18233,4657,5200.75
2020-08-27 01:00:00,1.18233,1.18251,1.18149,1.18153,3766,5348.5
2020-08-27 02:00:00,1.18153,1.18287,1.1815,1.18283,4206,5497.75
2020-08-27 03:00:00,1.18282,1.18325,1.18257,1.18302,1670,5399.4
2020-08-27 04:00:00,1.18286,1.1832,1.18278,1.1829,558,5249.4
2020-08-27 05:00:00,1.18301,1.18382,1.18298,1.18366,1650,5186.0
2020-08-27 06:00:00,1.18366,1.18407,1.18348,1.18402,1509,5155.8
2020-08-27 07:00:00,1.18404,1.1845,1.18365,1.18393,2835,5185.5
2020-08-27 08:00:00,1.18395,1.18498,1.18283,1.18292,5946,5315.75
2020-08-27 09:00:00,1.18292,1.1833,1.18258,1.18279,4443,5324.35
2020-08-27 10:00:00,1.18277,1.18343,1.18242,1.18337,2945,5080.1
2020-08-27 11:00:00,1.18338,1.18359,1.18311,1.18327,2332,4815.85
2020-08-27 12:00:00,1.18328,1.18329,1.18242,1.18311,3542,4653.55
2020-08-27 13:00:00,1.18312,1.18395,1.18241,1.18308,5617,4646.95
2020-08-27 14:00:00,1.18309,1.18397,1.18166,1.18343,8384,4765.15
2020-08-27 15:00:00,1.18346,1.18391,1.18278,1.1834,7689,4694.25
2020-08-27 16:00:00,1.18341,1.18405,1.18216,1.18251,5901,4483.55
2020-08-27 17:00:00,1.1825,1.18259,1.18018,1.18057,5469,4293.3
2020-08-27 18:00:00,1.18056,1.18188,1.17942,1.1813,6808,4277.8
2020-08-27 19:00:00,1.18131,1.1839,1.17993,1.18328,9251,4458.9
2020-08-27 20:00:00,1.18331,1.19018,1.17874,1.1804,22926,5372.35
2020-08-27 21:00:00,1.18037,1.181,1.17626,1.17886,19499,6159.0
2020-08-27 22:00:00,1.17884,1.18299,1.17796,1.18229,13477,6622.55
2020-08-27 23:00:00,1.18236,1.18326,1.17956,1.17974,12798,7178.95
2020-08-28 00:00:00,1.17974,1.18278,1.1793,1.18226,9328,7617.45
2020-08-28 01:00:00,1.18226,1.18347,1.1822,1.18225,7725,7921.2
2020-08-28 02:00:00,1.1822,1.18276,1.18181,1.18191,5434,8117.45
2020-08-28 03:00:00,1.18192,1.18237,1.18181,1.18216,1338,8042.6
2020-08-28 04:00:00,1.18198,1.18204,1.18168,1.18193,717,7781.15
2020-08-28 05:00:00,1.18192,1.18248,1.18185,1.18186,900,7604.0
2020-08-28 06:00:00,1.18187,1.1822,1.18151,1.18206,1308,7522.15
2020-08-28 07:00:00,1.18203,1.1821,1.1811,1.18172,3308,7570.95
2020-08-28 08:00:00,1.18172,1.18289,1.18147,1.18286,3685,7578.1
2020-08-28 09:00:00,1.18284,1.18362,1.18264,1.18355,5225,7558.5
2020-08-28 10:00:00,1.18356,1.18598,1.1835,1.18591,5934,7436.0
2020-08-28 11:00:00,1.18592,1.18745,1.18528,1.18735,4905,7296.8
2020-08-28 12:00:00,1.18738,1.18795,1.18631,1.18733,11347,7569.1
2020-08-28 13:00:00,1.18734,1.18776,1.18611,1.1867,9879,7789.6
2020-08-28 14:00:00,1.18671,1.18998,1.18668,1.18914,11188,8008.6
2020-08-28 15:00:00,1.18915,1.1918,1.18859,1.19091,10188,8055.45
2020-08-28 16:00:00,1.19091,1.19198,1.18866,1.18893,8330,7325.65
2020-08-28 17:00:00,1.18894,1.19055,1.18856,1.19047,7294,6715.4
2020-08-28 18:00:00,1.19047,1.1919,1.19003,1.19113,7654,6424.25
2020-08-28 19:00:00,1.19116,1.19191,1.18748,1.1886,9048,6236.75
2020-08-28 20:00:00,1.18857,1.18974,1.18753,1.18789,12681,6404.4
2020-08-28 21:00:00,1.18792,1.19111,1.18675,1.18963,13908,6713.55
2020-08-28 22:00:00,1.18966,1.19068,1.18877,1.19005,8635,6873.6
2020-08-28 23:00:00,1.19004,1.19058,1.18879,1.18885,3903,7001.85
2020-08-29 00:00:00,1.18887,1.18928,1.18844,1.18867,4026,7167.3
2020-08-29 01:00:00,1.18866,1.18938,1.1884,1.18906,3707,7307.65
2020-08-29 02:00:00,1.18905,1.18989,1.18835,1.18982,3945,7439.5
2020-08-29 03:00:00,1.1898,1.19053,1.18971,1.19046,1411,7344.65
2020-08-31 04:00:00,1.18953,1.19098,1.18933,1.19073,452,7183.0
2020-08-31 05:00:00,1.19077,1.19135,1.19016,1.19086,3159,7079.7
2020-08-31 06:00:00,1.19088,1.19202,1.19053,1.19172,2351,6900.55
2020-08-31 07:00:00,1.19171,1.19296,1.19067,1.19078,6518,6981.2
2020-08-31 08:00:00,1.19077,1.19088,1.18967,1.19082,6009,6714.3
2020-08-31 09:00:00,1.19082,1.19146,1.19037,1.19144,4453,6443.0
2020-08-31 10:00:00,1.19143,1.19174,1.19085,1.19113,3107,6038.95
2020-08-31 11:00:00,1.19113,1.19113,1.19,1.19012,2829,5671.0
2020-08-31 12:00:00,1.19012,1.19062,1.19001,1.19042,3540,5431.5
2020-08-31 13:00:00,1.19039,1.19084,1.18939,1.19065,5141,5323.85
2020-08-31 14:00:00,1.19065,1.19119,1.18921,1.18925,7549,5318.6
2020-08-31 15:00:00,1.18929,1.1909,1.18841,1.19079,8040,5268.2
2020-08-31 16:00:00,1.19081,1.19177,1.19078,1.19173,7118,4990.05
2020-08-31 17:00:00,1.19172,1.19265,1.19093,1.19194,5556,4572.45
2020-08-31 18:00:00,1.19194,1.19401,1.19185,1.19396,6567,4469.05
2020-08-31 19:00:00,1.19398,1.194,1.19292,1.1934,6283,4588.05
2020-08-31 20:00:00,1.19342,1.19484,1.19217,1.19244,9164,4844.95
2020-08-31 21:00:00,1.19243,1.19661,1.19236,1.19607,10981,5208.65
2020-08-31 22:00:00,1.19606,1.19606,1.19423,1.19508,9740,5498.4
2020-08-31 23:00:00,1.19504,1.19519,1.19399,1.19443,5845,5720.1
2020-09-01 00:00:00,1.19444,1.19502,1.19424,1.19435,3822,5888.6
2020-09-01 01:00:00,1.19434,1.19435,1.19336,1.19347,4846,5972.95
2020-09-01 02:00:00,1.19344,1.19374,1.19258,1.1933,5167,6113.75
2020-09-01 03:00:00,1.1933,1.19386,1.19283,1.19363,2052,5890.45
2020-09-01 04:00:00,1.19363,1.19402,1.19344,1.19386,332,5606.6
2020-09-01 05:00:00,1.19385,1.19402,1.19365,1.19372,1229,5445.4
2020-09-01 06:00:00,1.19372,1.19411,1.19359,1.19367,1145,5347.3
2020-09-01 07:00:00,1.19368,1.19481,1.19363,1.19411,4272,5419.45
2020-09-01 08:00:00,1.19411,1.19739,1.19411,1.19707,7393,5612.1
2020-09-01 09:00:00,1.19708,1.19946,1.19655,1.19913,8820,5796.05
2020-09-01 10:00:00,1.19913,1.19974,1.19853,1.19895,4754,5656.3
2020-09-01 11:00:00,1.19896,1.19949,1.1987,1.19875,3897,5449.15
2020-09-01 12:00:00,1.19876,1.19948,1.19836,1.19936,5182,5352.35
2020-09-01 13:00:00,1.19936,1.19936,1.19751,1.19766,9555,5552.3
2020-09-01 14:00:00,1.19767,1.19968,1.19648,1.19906,10489,5748.4
2020-09-01 15:00:00,1.19907,1.19911,1.19617,1.19733,9495,5909.0
2020-09-01 16:00:00,1.19733,1.19824,1.19637,1.19808,7463,5823.95
2020-09-01 17:00:00,1.19807,1.19946,1.19699,1.19873,7177,5633.75
2020-09-01 18:00:00,1.19874,1.19952,1.19793,1.19877,8118,5552.65
2020-09-01 19:00:00,1.19876,1.19904,1.19771,1.19887,7482,5634.5
2020-09-01 20:00:00,1.19888,1.20108,1.19642,1.19751,11783,6032.55
2020-09-01 21:00:00,1.19748,1.19755,1.1936,1.19634,11034,6341.95
2020-09-01 22:00:00,1.19635,1.19662,1.19451,1.19488,7544,6460.8
2020-09-01 23:00:00,1.19488,1.19507,1.1932,1.1934,5898,6653.1
2020-09-02 00:00:00,1.1934,1.1934,1.19056,1.19157,6842,6978.6
2020-09-02 01:00:00,1.19158,1.19192,1.19043,1.19101,4749,7154.6
2020-09-02 02:00:00,1.19102,1.19123,1.19015,1.19122,3179,7256.3
2020-09-02 03:00:00,1.19124,1.19148,1.19089,1.19117,1276,7106.5
2020-09-02 04:00:00,1.1911,1.19168,1.19102,1.19155,353,6754.5
2020-09-02 05:00:00,1.19151,1.19213,1.19142,1.19178,1149,6370.95
2020-09-02 06:00:00,1.19182,1.19288,1.19167,1.19227,1836,6225.05
2020-09-02 07:00:00,1.19225,1.1924,1.19063,1.19075,3456,6203.0
2020-09-02 08:00:00,1.19073,1.19091,1.18916,1.19017,5407,6214.25
2020-09-02 09:00:00,1.19016,1.1908,1.18983,1.19058,2385,5855.75
2020-09-02 10:00:00,1.19057,1.1907,1.18988,1.1903,1519,5407.25
2020-09-02 11:00:00,1.1903,1.19093,1.19008,1.19051,1543,5009.65
2020-09-02 12:00:00,1.19051,1.19087,1.18975,1.19076,2451,4759.05
2020-09-02 13:00:00,1.19073,1.19135,1.18907,1.19034,5902,4695.3
2020-09-02 14:00:00,1.19033,1.19079,1.18641,1.18742,9216,4750.2
2020-09-02 15:00:00,1.18741,1.18759,1.18524,1.18573,7724,4762.3
2020-09-02 16:00:00,1.18572,1.1872,1.18546,1.18711,7424,4544.35
2020-09-02 17:00:00,1.18711,1.18776,1.18568,1.18613,6205,4302.9
2020-09-02 18:00:00,1.18614,1.18643,1.18454,1.18561,8585,4354.95
2020-09-02 19:00:00,1.18562,1.18764,1.18521,1.1859,9421,4531.1
2020-09-02 20:00:00,1.18592,1.18604,1.18241,1.18352,11532,4765.6
